INDEX,UTM_X,UTM_Y,LON,LAT
560.0000000000000,250250.6428163403180,3688219.4884151113200,126.3176261971027,33.30416957
561.0000000000000,250250.5136826504310,3688219.6315649920200,126.3176247723685,33.30417083
562.0000000000000,250250.3583602347060,3688219.7487169774300,126.3176230739550,33.30417185
563.0000000000000,250250.2371894033270,3688219.8938480513200,126.3176217327210,33.30417313
564.0000000000000,250250.1022661333840,3688220.0349604054400,126.3176202460316,33.30417437
565.0000000000000,250249.9565649516880,3688220.1696705105700,126.3176186455670,33.30417555
566.0000000000000,250249.8262486368180,3688220.3177740536600,126.3176172063489,33.30417685
567.0000000000000,250249.6810434512730,3688220.4518477991200,126.3176156112728,33.30417803
568.0000000000000,250249.5526346431870,3688220.5971382567700,126.3176141934074,33.30417931
569.0000000000000,250249.4007144143980,3688220.7260272004700,126.3176125276394,33.30418043
570.0000000000000,250249.2559566643320,3688220.8578816643000,126.3176109380116,33.30418159
571.0000000000000,250249.1129386742250,3688220.9973748377500,126.3176093649191,33.30418281
572.0000000000000,250248.9576203495670,3688221.1207012818200,126.3176076642834,33.30418388
573.0000000000000,250248.8078209057560,3688221.2476600897500,126.3176060221751,33.30418499
574.0000000000000,250248.6741614753260,3688221.3757395306600,126.3176045526016,33.30418612
575.0000000000000,250248.5198733489660,3688221.4998073391600,126.3176028626963,33.3041872
576.0000000000000,250248.3606573228020,3688221.6161725446600,126.3176011221710,33.30418821
577.0000000000000,250248.2045451914600,3688221.7330531925000,126.3175994147577,33.30418923
578.0000000000000,250248.0626106343110,3688221.8685226528900,126.3175978544055,33.30419042
579.0000000000000,250247.9148611979320,3688221.9983335221200,126.3175962331963,33.30419155
580.0000000000000,250247.7525632157340,3688222.1103581832700,126.3175944608230,33.30419252
581.0000000000000,250247.5994927325810,3688222.2335100658300,126.3175927843894,33.3041936
582.0000000000000,250247.4362199530290,3688222.3459072192200,126.3175910015143,33.30419457
583.0000000000000,250247.2954732321080,3688222.4814035683000,126.3175894540004,33.30419576
584.0000000000000,250247.1376276618100,3688222.5926193473900,126.3175877295051,33.30419673
585.0000000000000,250247.0023474128680,3688222.7356845745800,126.3175862381394,33.30419798
586.0000000000000,250246.8515602572290,3688222.8583794580800,126.3175845865420,33.30419905
587.0000000000000,250246.7010080178730,3688222.9831911483800,126.3175829366701,33.30420014
588.0000000000000,250246.5464846519170,3688223.1052341256300,126.3175812450927,33.30420121
589.0000000000000,250246.4055566142480,3688223.2377221840400,126.3175796960573,33.30420237
590.0000000000000,250246.2482526895470,3688223.3542247698700,126.3175779761902,33.30420338
591.0000000000000,250246.0942375510050,3688223.4729855000100,126.3175762908192,33.30420442
592.0000000000000,250245.9393468976190,3688223.5947168339100,126.3175745952378,33.30420548
593.0000000000000,250245.7863029329740,3688223.7213631779900,126.3175729182191,33.30420658
594.0000000000000,250245.6318095760650,3688223.8335645529500,126.3175712293624,33.30420756
595.0000000000000,250245.4911213044250,3688223.9707093448400,126.3175696817949,33.30420876
596.0000000000000,250245.3375333652360,3688224.0937873576800,126.3175680000000,33.30420983
597.0000000000000,250245.1811607613340,3688224.2114237733200,126.3175662896405,33.30421086
598.0000000000000,250245.0227999825140,3688224.3257456584800,126.3175645588633,33.30421185
599.0000000000000,250244.8549684168530,3688224.4296355107800,126.3175627294568,33.30421275
600.0000000000000,250244.6926898019730,3688224.5400766036500,126.3175609576821,33.30421371
601.0000000000000,250244.5199612737340,3688224.6347650569000,126.3175590780544,33.30421452
602.0000000000000,250244.3491087231960,3688224.7207185798300,126.3175572211563,33.30421525
603.0000000000000,250244.1705913403420,3688224.7966444003400,126.3175552844257,33.3042159
604.0000000000000,250243.9927617521020,3688224.8718580608300,126.3175533555526,33.30421653
605.0000000000000,250243.8071743410250,3688224.9352267095800,126.3175513468017,33.30421706
606.0000000000000,250243.6212457425130,3688225.0037588221000,126.3175493333337,33.30421764
607.0000000000000,250243.4297557085520,3688225.0366884018300,126.3175472689415,33.30421788
608.0000000000000,250243.2453505337760,3688225.1013627373600,126.3175452726691,33.30421843
609.0000000000000,250243.0556796218730,3688225.1513611814000,126.3175432235600,33.30421883
610.0000000000000,250242.8636772283640,3688225.1896692006900,126.3175411531983,33.30421914
611.0000000000000,250242.6780984192730,3688225.2354129664600,126.3175391481919,33.3042195
612.0000000000000,250242.4842167414900,3688225.2603311482800,126.3175370618159,33.30421968
613.0000000000000,250242.2886978000750,3688225.3019190565700,126.3175349523810,33.30422001
614.0000000000000,250242.1068262170300,3688225.3052730653400,126.3175330000000,33.30422
615.0000000000000,250241.9244797946880,3688225.3652624180600,126.3175310267492,33.3042205
616.0000000000000,250241.7321932204060,3688225.4052579528700,126.3175289528431,33.30422082
617.0000000000000,250241.5403214432880,3688225.4371670354200,126.3175268852716,33.30422106
618.0000000000000,250241.3483468601480,3688225.4713609064900,126.3175248160497,33.30422132
619.0000000000000,250241.1606770872020,3688225.4890766553600,126.3175227977294,33.30422143
620.0000000000000,250240.9641794040210,3688225.4825816387300,126.3175206904762,33.30422133
621.0000000000000,250240.7646119211560,3688225.4877862786000,126.3175185476191,33.30422133
622.0000000000000,250240.5659902004990,3688225.4922721684000,126.3175164153505,33.30422133
623.0000000000000,250240.3715653398830,3688225.4983430560700,126.3175143265997,33.30422133
624.0000000000000,250240.1855339295870,3688225.4752885573600,126.3175123377364,33.30422109
625.0000000000000,250239.9906603306290,3688225.4954238031100,126.3175102410401,33.30422122
626.0000000000000,250239.7973090158770,3688225.4941733270000,126.3175081666670,33.30422117
627.0000000000000,250239.6048694030320,3688225.4988325350000,126.3175061006039,33.30422116
628.0000000000000,250239.4132302573120,3688225.5040217652000,126.3175040426547,33.30422117
629.0000000000000,250239.2343902776190,3688225.4354652743800,126.3175021428572,33.3042205
630.0000000000000,250239.0416138611610,3688225.4581899866500,126.3175000678996,33.30422067
631.0000000000000,250238.8452145823100,3688225.4631733708100,126.3174979592223,33.30422067
632.0000000000000,250238.6517306568270,3688225.4767117430500,126.3174958794083,33.30422074
633.0000000000000,250238.4540932991650,3688225.4917333996900,126.3174937545953,33.30422083
634.0000000000000,250238.2581903813400,3688225.4980574920800,126.3174916506314,33.30422084
635.0000000000000,250238.0654182250430,3688225.5045716837100,126.3174895808765,33.30422086
636.0000000000000,250237.8727982768610,3688225.5427578920500,126.3174875034010,33.30422116
637.0000000000000,250237.6753939668990,3688225.5330979260600,126.3174853888749,33.30422102
638.0000000000000,250237.5013587085700,3688225.5779252480700,126.3174835077718,33.30422139
639.0000000000000,250237.3133427755670,3688225.6255862908500,126.3174814773213,33.30422177
640.0000000000000,250237.1193494841280,3688225.6705315727800,126.3174793833978,33.30422213
641.0000000000000,250236.9262844720500,3688225.7133733909600,126.3174772999827,33.30422248
642.0000000000000,250236.7387793152300,3688225.7753089577900,126.3174752709411,33.30422299
643.0000000000000,250236.5502479281560,3688225.8393240100700,126.3174732303204,33.30422352
644.0000000000000,250236.3589326268700,3688225.8785970388000,126.3174711666670,33.30422383
645.0000000000000,250236.1758971737870,3688225.9475675378900,126.3174691836527,33.30422441
646.0000000000000,250236.0015608393870,3688225.9999292977200,126.3174672985476,33.30422484
647.0000000000000,250235.8201344956460,3688226.0729428608900,126.3174653324357,33.30422546
648.0000000000000,250235.6494196224950,3688226.1375361615800,126.3174634810518,33.304226
649.0000000000000,250235.4637846597180,3688226.1934792422700,126.3174614747849,33.30422646
650.0000000000000,250235.2855264187380,3688226.2814338621700,126.3174595377470,33.30422721
651.0000000000000,250235.1117771054850,3688226.3681109710600,126.3174576496805,33.30422796
652.0000000000000,250234.9349852260490,3688226.4494145195900,126.3174557301590,33.30422865
653.0000000000000,250234.7598235508770,3688226.5410132603700,126.3174538253971,33.30422943
654.0000000000000,250234.5813974506160,3688226.6206128462200,126.3174518888890,33.30423011
655.0000000000000,250234.4098803462690,3688226.7197472769800,126.3174500210718,33.30423096
656.0000000000000,250234.2378797427510,3688226.8130739051900,126.3174481498918,33.30423176
657.0000000000000,250234.0758588115270,3688226.9228771990200,126.3174463809524,33.30423271
658.0000000000000,250233.9122006078540,3688227.0302782547700,126.3174445952378,33.30423364
659.0000000000000,250233.7562191973840,3688227.1487376303400,126.3174428888890,33.30423467
660.0000000000000,250233.5888152896950,3688227.2539788554400,126.3174410634923,33.30423558
661.0000000000000,250233.4328444855050,3688227.3729306394200,126.3174393571427,33.30423662
662.0000000000000,250233.2732176451820,3688227.4933100016800,126.3174376111110,33.30423767
663.0000000000000,250233.1145371943710,3688227.6125684958000,126.3174358755504,33.3042387
664.0000000000000,250232.9609239501000,3688227.7362546809000,126.3174341931265,33.30423978
665.0000000000000,250232.8105390526180,3688227.8636224782100,126.3174325443320,33.3042409
666.0000000000000,250232.6595398152130,3688227.9911455689000,126.3174308889040,33.30424201
667.0000000000000,250232.5139741617020,3688228.1262473533900,126.3174292896405,33.30424319
668.0000000000000,250232.3555621401460,3688228.2387613798500,126.3174275588633,33.30424417
669.0000000000000,250232.2114237377820,3688228.3732927017900,126.3174259751107,33.30424535
670.0000000000000,250232.0670460982650,3688228.5073752203000,126.3174243889040,33.30424652
671.0000000000000,250231.9218235004810,3688228.6414988497300,126.3174227936505,33.3042477
672.0000000000000,250231.7735327665280,3688228.7712532444900,126.3174211666670,33.30424883
673.0000000000000,250231.6367523970250,3688228.9130798350100,126.3174196599323,33.30425008
674.0000000000000,250231.4875928171960,3688229.0417605284600,126.3174180238098,33.3042512
675.0000000000000,250231.3451817673920,3688229.1804202697300,126.3174164574850,33.30425242
676.0000000000000,250231.1980295855900,3688229.3153319656900,126.3174148412699,33.3042536
677.0000000000000,250231.0498806210520,3688229.4458183851100,126.3174132156106,33.30425474
678.0000000000000,250230.9059234289160,3688229.5764472442700,126.3174116349059,33.30425589
679.0000000000000,250230.7610171955020,3688229.7125081447900,126.3174100425150,33.30425708
680.0000000000000,250230.6185812863980,3688229.8500633672800,126.3174084761902,33.30425829
681.0000000000000,250230.4786926291410,3688229.9875537608800,126.3174069372102,33.30425949
682.0000000000000,250230.3326662810280,3688230.1216752179900,126.3174053333330,33.30426067
683.0000000000000,250230.1846950108010,3688230.2519995616800,126.3174037096216,33.30426181
684.0000000000000,250230.0442176310460,3688230.3903870601200,126.3174021642637,33.30426302
685.0000000000000,250229.8937654574400,3688230.5134972417700,126.3174005157363,33.3042641
686.0000000000000,250229.7414033834640,3688230.6407327558900,126.3173988457956,33.30426521
687.0000000000000,250229.5981323145380,3688230.7747892015600,126.3173972714459,33.30426638
688.0000000000000,250229.4451880669220,3688230.9020416475800,126.3173955952378,33.30426749
689.0000000000000,250229.2924948984000,3688231.0301131433800,126.3173939214837,33.30426861
690.0000000000000,250229.1441003732030,3688231.1588832940900,126.3173922936658,33.30426974
691.0000000000000,250228.9935292563160,3688231.2862626742600,126.3173906428575,33.30427085
692.0000000000000,250228.8412178419530,3688231.4132566466000,126.3173889735208,33.30427196
693.0000000000000,250228.7043752206370,3688231.5570772881600,126.3173874656327,33.30427322
694.0000000000000,250228.5494066817330,3688231.6816530115900,126.3173857681916,33.30427431
695.0000000000000,250228.4036424343640,3688231.8176191058000,126.3173841666670,33.3042755
696.0000000000000,250228.2680708548280,3688231.9575153966400,126.3173826734003,33.30427673
697.0000000000000,250228.1214082617660,3688232.0863984064200,126.3173810640830,33.30427786
698.0000000000000,250227.9728565091790,3688232.2149929073700,126.3173794346440,33.30427898
699.0000000000000,250227.8357458934470,3688232.3524451330300,126.3173779255570,33.30428019
700.0000000000000,250227.6847745374540,3688232.4759144675900,126.3173762715180,33.30428126
701.0000000000000,250227.5444973194390,3688232.6125031844700,126.3173747285541,33.30428246
702.0000000000000,250227.4014586513800,3688232.7476371135600,126.3173731564637,33.30428365
703.0000000000000,250227.2617152588200,3688232.8846448925300,126.3173716191737,33.30428485
704.0000000000000,250227.1141965954440,3688233.0161625780200,126.3173700000000,33.304286
705.0000000000000,250226.9621427454110,3688233.1433940543800,126.3173683333333,33.30428711
706.0000000000000,250226.8108423463120,3688233.2714692889700,126.3173666745159,33.30428823
707.0000000000000,250226.6610292129330,3688233.4013992073000,126.3173650311518,33.30428937
708.0000000000000,250226.5140264397190,3688233.5313033503500,126.3173634179400,33.3042905
709.0000000000000,250226.3629146410670,3688233.6567306462700,126.3173617619051,33.3042916
710.0000000000000,250226.2242440656410,3688233.7966345683700,126.3173602353240,33.30429283
711.0000000000000,250226.0707950788780,3688233.9170560278000,126.3173585555552,33.30429388
712.0000000000000,250225.9122110136660,3688234.0330338981000,126.3173568219377,33.30429488
713.0000000000000,250225.7709247631420,3688234.1709966780600,126.3173552679021,33.30429609
714.0000000000000,250225.6137060585890,3688234.2917936216100,126.3173535474929,33.30429715
715.0000000000000,250225.4666333400520,3688234.4204164589800,126.3173519339368,33.30429827
716.0000000000000,250225.3071362717010,3688234.5397514347000,126.3173501895629,33.30429931
717.0000000000000,250225.1582562027030,3688234.6713774032000,126.3173485557494,33.30430046
718.0000000000000,250225.0117714589280,3688234.8014488238900,126.3173469480614,33.3043016
719.0000000000000,250224.8536518088940,3688234.9205896533100,126.3173452185402,33.30430263
720.0000000000000,250224.6975218064320,3688235.0432495637800,126.3173435094193,33.3043037
721.0000000000000,250224.5493443325970,3688235.1679888400300,126.3173418850124,33.30430479
722.0000000000000,250224.4084684818800,3688235.3014023276100,126.3173403364730,33.30430596
723.0000000000000,250224.2515857964170,3688235.4245332814800,126.3173386192141,33.30430704
724.0000000000000,250224.1050167455680,3688235.5588082787600,126.3173370094193,33.30430821
725.0000000000000,250223.9521114234520,3688235.6872254149100,126.3173353333330,33.30430933
726.0000000000000,250223.8010873253220,3688235.8132120389500,126.3173336780623,33.30431043
727.0000000000000,250223.6542255731760,3688235.9441720363700,126.3173320660632,33.30431158
728.0000000000000,250223.5168777584620,3688236.0811768109000,126.3173305544898,33.30431278
729.0000000000000,250223.3664378066890,3688236.2097472362200,126.3173289047619,33.30431391
730.0000000000000,250223.2291747005650,3688236.3537866338200,126.3173273921823,33.30431517
731.0000000000000,250223.0973159807900,3688236.4957028124500,126.3173259381841,33.30431642
732.0000000000000,250222.9522942399780,3688236.6250528488300,126.3173243463445,33.30431755
733.0000000000000,250222.8262556795670,3688236.7744272388500,126.3173229526491,33.30431887
734.0000000000000,250222.6798280333460,3688236.8983090845900,126.3173213470921,33.30431995
735.0000000000000,250222.5604691290640,3688237.0534946299200,126.3173200238092,33.30432132
736.0000000000000,250222.4260776962320,3688237.1963501880000,126.3173185423179,33.30432258
737.0000000000000,250222.2901526721830,3688237.3351588947700,126.3173170455178,33.3043238
738.0000000000000,250222.1572810690260,3688237.4768926734100,126.3173155806793,33.30432504
739.0000000000000,250222.0283494701720,3688237.6243898179400,126.3173141565050,33.30432634
740.0000000000000,250221.9012585629240,3688237.7765221833300,126.3173127508176,33.30432768
741.0000000000000,250221.7741188917130,3688237.9243372590300,126.3173113457955,33.30432898
742.0000000000000,250221.6505014311400,3688238.0808985377700,126.3173099761902,33.30433037
743.0000000000000,250221.5198388537680,3688238.2237307466600,126.3173085346970,33.30433162
744.0000000000000,250221.3910214199850,3688238.3694779728600,126.3173071121772,33.30433291
745.0000000000000,250221.2487551388040,3688238.5082002277500,126.3173055474529,33.30433412
746.0000000000000,250221.1239435861060,3688238.6586214019900,126.3173041666667,33.30433545
747.0000000000000,250220.9956135410460,3688238.8070834353600,126.3173027487271,33.30433676
748.0000000000000,250220.8627115780830,3688238.9536605877800,126.3173012821952,33.30433805
749.0000000000000,250220.7411723316760,3688239.1076066428800,126.3172999356079,33.30433941
750.0000000000000,250220.6067430652030,3688239.2552915224800,126.3172984523810,33.30434071
751.0000000000000,250220.4781595654200,3688239.3994285976500,126.3172970329463,33.30434198
752.0000000000000,250220.3390577254170,3688239.5398100158200,126.3172955015695,33.30434321
753.0000000000000,250220.2026411241960,3688239.6823541382300,126.3172939984305,33.30434446
754.0000000000000,250220.0608855896860,3688239.8160685808400,126.3172924404895,33.30434563
755.0000000000000,250219.9222059407330,3688239.9512612759200,126.3172909151341,33.30434682
756.0000000000000,250219.7751253692840,3688240.0853314097100,126.3172892999219,33.30434799
757.0000000000000,250219.6387643403720,3688240.2297721975500,126.3172877969276,33.30434926
758.0000000000000,250219.4945172799920,3688240.3622674723200,126.3172862125493,33.30435042
759.0000000000000,250219.3527971566650,3688240.4946862529000,126.3172846553287,33.30435158
760.0000000000000,250219.2058147234780,3688240.6249634572300,126.3172830422603,33.30435272
761.0000000000000,250219.0665249328880,3688240.7631672089900,126.3172815094195,33.30435394
762.0000000000000,250218.9133284867270,3688240.8803984858100,126.3172798333331,33.30435496
763.0000000000000,250218.7762957546800,3688241.0218324707800,126.3172783239145,33.3043562
764.0000000000000,250218.6369571536480,3688241.1581634501900,126.3172767910734,33.30435739
765.0000000000000,250218.4835063862840,3688241.2796799591800,126.3172751111108,33.30435845
766.0000000000000,250218.3469729655190,3688241.4225798747500,126.3172736066029,33.30435971
767.0000000000000,250218.1947735334390,3688241.5494559155800,126.3172719384358,33.30436082
768.0000000000000,250218.0530491306850,3688241.6852219710100,126.3172703803227,33.30436201
769.0000000000000,250217.9160199926700,3688241.8238872336200,126.3172688716938,33.30436323
770.0000000000000,250217.7743161031390,3688241.9621159983800,126.3172673130297,33.30436444
771.0000000000000,250217.6420749776580,3688242.1042776745800,126.3172658548839,33.30436569
772.0000000000000,250217.4955306412880,3688242.2354526398700,126.3172642461691,33.30436684
773.0000000000000,250217.3615920740700,3688242.3795871213100,126.3172627692502,33.3043681
774.0000000000000,250217.2248051814670,3688242.5230843448100,126.3172612619048,33.30436937
775.0000000000000,250217.0908312530080,3688242.6630636341900,126.3172597857143,33.3043706
776.0000000000000,250216.9571341290720,3688242.8055964428900,126.3172583117831,33.30437185
777.0000000000000,250216.8268459138050,3688242.9492040858600,126.3172568741430,33.30437311
778.0000000000000,250216.6944271784450,3688243.0969545072900,126.3172554124806,33.30437441
779.0000000000000,250216.5569183572070,3688243.2326210057400,126.3172538995482,33.3043756
780.0000000000000,250216.4091577070940,3688243.3641446665900,126.3172522777781,33.30437675
781.0000000000000,250216.2657981098450,3688243.4961566468700,126.3172507030724,33.30437791
782.0000000000000,250216.1200008986630,3688243.6317435326100,126.3172491012351,33.3043791
783.0000000000000,250215.9741100663080,3688243.7615410555200,126.3172474999998,33.30438023
784.0000000000000,250215.8315094134300,3688243.9010407612700,126.3172459313431,33.30438146
785.0000000000000,250215.6973443099120,3688244.0430989880100,126.3172444525471,33.30438271
786.0000000000000,250215.5551247409890,3688244.1832903022900,126.3172428878228,33.30438394
787.0000000000000,250215.4138586766200,3688244.3234574198700,126.3172413333330,33.30438517
788.0000000000000,250215.2811121857370,3688244.4655117630000,126.3172398697395,33.30438642
789.0000000000000,250215.1438293299580,3688244.6087547359100,126.3172383571432,33.30438767
790.0000000000000,250215.0055160612680,3688244.7526256712200,126.3172368333337,33.30438894
791.0000000000000,250214.8750993555000,3688244.9037867779900,126.3172353921974,33.30439027
792.0000000000000,250214.7505196387350,3688245.0557802994800,126.3172340134676,33.30439161
793.0000000000000,250214.6116958961350,3688245.1994034331300,126.3172324842637,33.30439287
794.0000000000000,250214.4784072731560,3688245.3439492080400,126.3172310141461,33.30439414
795.0000000000000,250214.3557565321380,3688245.5000671688500,126.3172296550473,33.30439552
796.0000000000000,250214.2245603331240,3688245.6434814254800,126.3172282076594,33.30439678
797.0000000000000,250214.1011134975700,3688245.7993239057300,126.3172268400674,33.30439816
798.0000000000000,250213.9801310779870,3688245.9511674749700,126.3172255000000,33.3043995
799.0000000000000,250213.8631179005310,3688246.1078576757600,126.3172242010778,33.30440088
800.0000000000000,250213.7259885241510,3688246.2501498544600,126.3172226904759,33.30440213
801.0000000000000,250213.6011149112600,3688246.3988236994500,126.3172213095235,33.30440345
802.0000000000000,250213.4627727076000,3688246.5423186039600,126.3172197855176,33.30440471
803.0000000000000,250213.3301492925090,3688246.6898459284600,126.3172183217139,33.304406
804.0000000000000,250213.2069783471520,3688246.8457702468200,126.3172169570454,33.30440738
805.0000000000000,250213.0931503906900,3688247.0095489653800,126.3172156904761,33.30440883
806.0000000000000,250212.9605328810860,3688247.1529605784500,126.3172142278340,33.30441009
807.0000000000000,250212.8415072437200,3688247.3053423394500,126.3172129086888,33.30441144
808.0000000000000,250212.7069853868160,3688247.4522323370900,126.3172114246453,33.30441273
809.0000000000000,250212.5854754622850,3688247.6074282806400,126.3172100780544,33.3044141
810.0000000000000,250212.4503554460820,3688247.7508071004400,126.3172085886118,33.30441536
811.0000000000000,250212.3230110068390,3688247.8970559835400,126.3172071817985,33.30441665
812.0000000000000,250212.1953229973440,3688248.0486952457600,126.3172057698413,33.30441799
813.0000000000000,250212.0684758247220,3688248.1961758150700,126.3172043680299,33.30441928
814.0000000000000,250211.9341553668780,3688248.3373099705200,126.3172028878228,33.30442052
815.0000000000000,250211.7970528198340,3688248.4816716467000,126.3172013768594,33.30442179
816.0000000000000,250211.6758723546220,3688248.6345147383400,126.3172000344114,33.30442314
817.0000000000000,250211.5432735297650,3688248.7799248471900,126.3171985714289,33.30442442
818.0000000000000,250211.4174132001350,3688248.9294245834500,126.3171971796786,33.30442574
819.0000000000000,250211.2884232487120,3688249.0802030316600,126.3171957539679,33.30442707
820.0000000000000,250211.1561554255020,3688249.2290714592700,126.3171942936658,33.30442838
821.0000000000000,250211.0193431700170,3688249.3737093941300,126.3171927857146,33.30442965
822.0000000000000,250210.8845084269990,3688249.5147894360100,126.3171912999827,33.30443089
823.0000000000000,250210.7581895503970,3688249.6650587730100,126.3171899031551,33.30443222
824.0000000000000,250210.6286904649460,3688249.8100933129900,126.3171884735208,33.30443349
825.0000000000000,250210.4978780367520,3688249.9602181781100,126.3171870284737,33.30443481
826.0000000000000,250210.3660094831430,3688250.1054332777900,126.3171855733904,33.30443609
827.0000000000000,250210.2346355349290,3688250.2504444080400,126.3171841237123,33.30443737
828.0000000000000,250210.0943460596310,3688250.3919329480300,126.3171825793650,33.30443861
829.0000000000000,250209.9538924873630,3688250.5277111986700,126.3171810347855,33.3044398
830.0000000000000,250209.8114644330630,3688250.6670507518600,126.3171794680483,33.30444102
831.0000000000000,250209.6702048402800,3688250.8015079381900,126.3171779152875,33.3044422
832.0000000000000,250209.5266977116990,3688250.9307129634600,126.3171763396498,33.30444333
833.0000000000000,250209.4960115917200,3688250.9684915561200,126.3171760000000,33.30444367
